,upholsteri,cowhid,polish,leather,wax,waxi,honey,mead,beeswax,feinti,feint,tea,tobacco,ash,buttermilk,chees,yeast,shoe,sweat,potato,scone,swede,corn,caff,hop,mousey,pot,ale,pork,sausag,meat,yeast,gravi,garlloch,bran,cattl,marmit,cake,malt,porridg,draff,weetabix,maiz,mash,medicin,creosot,iodin,carbol,hospit,lint,tar,seawe,oil,diesel,moss,birch,bog,damp,myrtl,earth,earthi,turf,hemp,rope,fish,peati,peat,shell,shellfish,salmon,oyster,anchovi,smoke,smokyburnt,bonfir,fire,lapsang,mown,hay,barn,herbal,sage,mulch,perfum,soften,carnat,coconut,lavend,floral,leaf,leav,green,lawn,grass,clip,fir,pine,geranium,florist,parmaviolet,wood,resin,sandalwood,ginger,pepper,allspic,nutmeg,spice,spici,musti,bung,cellar,pencil,cork,ink,metal,camphor,vanilla,custard,caramel,meringu,nougat,cake,spong,toffe,toast,brule,burnt,coffe,fennel,anise,licoric,liquoric,eras,tire,bakelit,cabl,carbid,cordit,match,matchbox,firework,coal,sulphur,laundri,starch,linen,sand,beach,brackish,cabbag,turnip,stagnant,marsh,nut,walnut,hazelnut,hazel,almond,pralin,marzipan,wine,winey,sherri,chardonnay,sautern,port,fino,oloroso,madeira,oil,suntan,cream,creami,butter,milk,cocoa,chocol,appl,pear,peach,apricot,varnish,paint,gum,orang,tangerin,zest,kiwi,nectarin,lemon,lime,citrus,citric,raisin,fig,apricot,prune,peel,minc,candi,sugar,jam,marmalad,fruit,fruiti,name,numReviews,region,avg.price,avg.rating,stddev.rating,stddev.price
10,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,Aberlour A'bunadh batch #37,5.0,Speyside,81.25,90.5,2.06155281281,21.3234026365
11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,1.0,52.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,2.0,13.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,4.0,0.0,0.0,1.0,0.0,8.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,19.0,3.0,Aberlour A'bunadh batch #39,14.0,Speyside,72.0,88.4285714286,5.10901564064,14.2945210949
12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,11.0,0.0,2.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,10.0,3.0,0.0,2.0,5.0,0.0,0.0,6.0,1.0,1.0,26.0,7.0,Aberlour A'bunadh batch #40,9.0,Speyside,77.0,90.1111111111,1.66295883857,27.5608417869
13,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,3.0,13.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,19.0,7.0,Aberlour A'bunadh batch #41,7.0,Speyside,75.0,90.7142857143,1.97948663722,24.8327740429
14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,12.0,0.0,Aberlour A'bunadh batch #42,9.0,Speyside,58.8,87.4444444444,3.26976421546,9.98799279135
15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,10.0,2.0,Aberlour A'bunadh batch #45,11.0,Speyside,69.1428571429,91.3636363636,2.70597746657,4.0152769493
16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,Aberlour A'bunadh batch #47,6.0,Speyside,74.3333333333,90.5,4.2328083664,7.58653778449
17,0.0,0.0,0.0,1.0,2.0,0.0,68.0,1.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,24.0,1.0,1.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,30.0,1.0,3.0,33.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,18.0,1.0,0.0,24.0,2.0,0.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,12.0,8.0,0.0,9.0,10.0,41.0,14.0,6.0,4.0,0.0,0.0,1.0,17.0,0.0,11.0,0.0,1.0,61.0,2.0,38.0,2.0,5.0,2.0,4.0,0.0,3.0,0.0,7.0,11.0,2.0,1.0,18.0,22.0,AnCnoc 12,40.0,Speyside,43.7826086957,84.2820512821,5.08365262359,12.0936797066
18,0.0,0.0,3.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,16.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,5.0,0.0,8.0,6.0,29.0,9.0,2.0,10.0,0.0,0.0,1.0,12.0,0.0,3.0,0.0,0.0,13.0,1.0,11.0,0.0,5.0,0.0,10.0,0.0,3.0,0.0,5.0,10.0,1.0,0.0,7.0,4.0,AnCnoc 16,13.0,Speyside,66.0,86.5833333333,4.83835945566,18.801595677
19,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,11.0,AnCnoc Rutter,6.0,Speyside,75.0,84.5,6.62696511736,0.0
20,0.0,0.0,0.0,32.0,0.0,1.0,38.0,1.0,0.0,0.0,0.0,3.0,16.0,16.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,80.0,1.0,0.0,0.0,1.0,1.0,65.0,1.0,47.0,0.0,0.0,0.0,24.0,0.0,24.0,2.0,5.0,0.0,2.0,3.0,0.0,17.0,42.0,0.0,0.0,0.0,9.0,39.0,328.0,1.0,0.0,1.0,0.0,0.0,312.0,0.0,8.0,23.0,1.0,0.0,7.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,32.0,21.0,0.0,8.0,1.0,0.0,14.0,0.0,0.0,0.0,54.0,0.0,1.0,6.0,76.0,4.0,6.0,33.0,27.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,82.0,2.0,33.0,1.0,0.0,14.0,0.0,0.0,13.0,2.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,35.0,0.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,12.0,18.0,17.0,1.0,6.0,24.0,49.0,23.0,5.0,8.0,1.0,0.0,2.0,14.0,2.0,13.0,1.0,0.0,47.0,25.0,61.0,1.0,6.0,2.0,8.0,2.0,6.0,0.0,13.0,27.0,0.0,0.0,66.0,29.0,Ardbeg 10,110.0,Islay,58.5487804878,85.7889908257,7.25558740026,15.1070589534
21,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ardbeg 21 Sovereign,6.0,Islay,341.666666667,91.0,1.52752523165,18.6338998125
22,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,10.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,1.0,Ardbeg Airigh Nam Beist 1990,7.0,Islay,136.0,87.7142857143,3.194382825,44.0
23,0.0,0.0,0.0,9.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,7.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,3.0,2.0,3.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,19.0,0.0,6.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,29.0,1.0,12.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,2.0,0.0,2.0,7.0,12.0,5.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,13.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,2.0,14.0,7.0,Ardbeg Alligator,21.0,Islay,141.0,88.8571428571,4.49640824157,47.0983014556
24,0.0,0.0,0.0,16.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,3.0,2.0,9.0,0.0,0.0,8.0,26.0,0.0,1.0,2.0,1.0,13.0,91.0,1.0,1.0,1.0,0.0,0.0,94.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,10.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,31.0,1.0,8.0,13.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,11.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,6.0,1.0,3.0,12.0,9.0,5.0,1.0,2.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,0.0,6.0,10.0,11.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,4.0,8.0,0.0,2.0,23.0,13.0,Ardbeg Ardbog,29.0,Islay,113.4,89.6206896552,3.827430876,33.5237229436
